,Age,Height,Market_Value,Months_left,Sub_app,Mins,Goals,Assists,PS%,MotM,Rating,CrAss,CorAss,ThrbAss,FreAss,OthAss,BlkSh,BlkCr,BlkPs,YelC,RedC,TotClr,Fouled,Fouls,SYBGs,PAGs,OOBGs,TotInt,COF,UnTch,Dispo,SYBSh,Card,League_EPL,League_Laliga,League_Ligue1,League_SerieA,Foot_left,Foot_right,Position_Group_Tiền vệ,Position_Group_Tiền đạo,Continent_Grouped_Europe,Continent_Grouped_Other,Club_Group_Lower Tier,Club_Group_Mid-High Tier,Club_Group_Mid-Tier,Club_Group_Top Tier,Club_Group_Upper Tier
1050,30.0,185.0,2.5,1.0,7.0,1348.0,4.0,2.0,82.0,1.0,6.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,0.8,0.5,1.2,0.0,0.1,0.0,0.4,0.0,0.7,0.3,0.0,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1051,23.0,175.0,4.0,49.0,8.0,2000.0,3.0,3.0,72.2,1.0,6.5,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.4,0.2,0.0,0.7,1.8,0.8,0.0,0.0,0.1,0.5,0.1,1.8,1.2,0.0,5,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1052,32.0,185.0,2.2,25.0,4.0,2459.0,1.0,2.0,77.1,1.0,6.64,0.1,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.2,0.0,1.9,0.7,0.6,0.0,0.0,0.0,0.8,0.0,1.5,0.8,0.0,5,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1053,23.0,186.0,20.0,61.0,3.0,1952.0,3.0,1.0,85.5,0.0,6.94,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6,0.2,0.0,2.3,1.0,1.3,0.0,0.1,0.0,1.8,0.0,1.4,0.9,0.1,5,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0
1054,22.0,176.0,12.0,61.0,4.0,2213.0,1.0,1.0,80.5,1.0,6.78,0.0,0.0,0.0,0.0,0.0,0.3,0.2,0.9,0.3,0.0,2.9,1.3,1.5,0.0,0.0,0.0,0.9,0.1,1.0,0.3,0.0,8,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1055,30.0,179.0,3.0,13.0,6.0,1746.0,3.0,1.0,76.9,0.0,6.42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.0,0.4,0.4,1.0,0.0,0.1,0.0,0.4,0.2,1.1,0.5,0.1,6,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
1056,19.0,187.0,2.0,61.0,7.0,630.0,0.0,1.0,85.6,0.0,6.73,0.0,0.0,0.0,0.0,0.1,0.7,0.1,0.3,0.2,0.0,5.1,0.0,1.6,0.0,0.0,0.0,0.6,0.0,0.4,0.0,0.1,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1057,26.0,182.0,7.0,73.0,4.0,2077.0,0.0,0.0,80.3,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.3,0.0,0.6,0.3,1.1,0.0,0.0,0.0,0.4,0.0,0.8,0.3,0.0,8,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
1058,24.0,184.0,7.5,61.0,5.0,764.0,0.0,0.0,83.0,0.0,6.38,0.0,0.0,0.0,0.0,0.0,0.5,0.1,0.2,0.2,0.0,3.4,0.4,1.4,0.0,0.0,0.0,0.6,0.0,0.3,0.0,0.0,3,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1059,24.0,192.0,4.0,25.0,3.0,1274.0,1.0,0.0,86.3,1.0,6.46,0.0,0.0,0.0,0.0,0.0,0.8,0.2,0.3,0.2,0.0,3.5,0.1,1.3,0.1,0.0,0.0,0.7,0.0,0.1,0.1,0.1,3,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1060,28.0,188.0,1.2,1.0,4.0,1243.0,1.0,0.0,83.4,2.0,6.72,0.0,0.0,0.0,0.0,0.0,0.6,0.2,0.4,0.2,0.1,6.5,0.5,1.1,0.0,0.1,0.0,1.1,0.0,0.3,0.1,0.0,5,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1061,28.0,173.0,4.0,37.0,5.0,2170.0,4.0,3.0,73.9,2.0,6.53,0.1,0.0,0.0,0.0,0.0,0.0,0.3,0.5,0.1,0.0,0.4,0.9,1.1,0.0,0.1,0.0,0.5,0.1,2.1,1.1,0.1,4,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1062,29.0,181.0,1.4,1.0,2.0,538.0,0.0,0.0,89.7,0.0,5.97,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.0,3.1,0.3,0.3,0.0,0.0,0.0,0.6,0.0,0.0,0.1,0.0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
1063,31.0,179.0,1.0,1.0,8.0,1095.0,0.0,2.0,87.3,0.0,6.42,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.9,0.9,0.3,0.0,0.0,0.0,0.8,0.0,0.7,0.5,0.0,3,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1064,29.0,172.0,15.0,25.0,1.0,1487.0,0.0,1.0,81.2,0.0,6.88,0.1,0.0,0.0,0.0,0.0,0.1,0.2,0.6,0.3,0.0,2.5,0.6,1.4,0.0,0.0,0.0,1.1,0.1,0.7,0.2,0.1,6,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1065,24.0,186.0,2.0,37.0,3.0,572.0,0.0,0.0,88.0,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.8,0.0,0.0,1.3,0.8,1.8,0.0,0.0,0.0,0.5,0.0,0.3,0.1,0.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1066,30.0,185.0,20.0,37.0,7.0,1817.0,0.0,1.0,91.3,2.0,6.66,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.4,0.2,0.0,4.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,0.2,0.1,0.0,5,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0
1067,23.0,184.0,12.0,37.0,0.0,2665.0,0.0,0.0,82.3,0.0,6.74,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.7,0.3,0.0,2.5,1.2,1.2,0.0,0.0,0.0,2.0,0.0,1.1,0.5,0.0,9,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1068,32.0,170.0,2.5,1.0,4.0,574.0,0.0,1.0,74.5,0.0,6.48,0.1,0.0,0.0,0.0,0.0,0.3,0.1,0.3,0.0,0.0,0.6,0.5,0.7,0.0,0.0,0.0,0.1,0.1,1.3,0.9,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1069,26.0,187.0,1.8,25.0,6.0,863.0,0.0,0.0,76.4,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.3,0.1,2.7,0.1,1.0,0.0,0.0,0.0,0.7,0.0,0.2,0.0,0.0,6,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
1070,37.0,187.0,0.1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1071,25.0,182.0,1.8,13.0,8.0,2022.0,4.0,3.0,74.5,1.0,6.69,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.1,0.0,0.8,0.6,0.4,0.0,0.0,0.1,0.4,0.2,1.1,0.6,0.0,2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1072,27.0,187.0,10.0,13.0,2.0,1171.0,1.0,0.0,86.5,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.7,0.5,0.6,0.3,0.0,5.7,0.2,0.9,0.1,0.0,0.0,1.1,0.0,0.5,0.1,0.3,4,0,1,0,0,0,1,0,0,0,1,0,0,1,0,0
1073,26.0,187.0,3.5,13.0,5.0,2458.0,0.0,1.0,60.8,1.0,6.72,0.0,0.0,0.0,0.0,0.0,0.2,0.2,1.1,0.1,0.0,3.4,1.2,1.3,0.0,0.0,0.0,1.3,0.0,0.9,0.4,0.1,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1074,30.0,191.0,4.0,1.0,0.0,90.0,0.0,0.0,78.3,0.0,6.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0
1075,27.0,185.0,1.2,25.0,0.0,541.0,0.0,0.0,47.3,0.0,6.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.6,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1076,21.0,186.0,12.0,49.0,13.0,1349.0,4.0,3.0,85.1,1.0,6.49,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.6,0.1,0.0,0.4,0.3,0.4,0.1,0.1,0.0,0.4,0.0,0.7,0.4,0.1,5,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0
1077,31.0,172.0,2.8,1.0,4.0,667.0,0.0,0.0,75.9,0.0,6.33,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.2,0.0,0.2,0.8,1.5,0.0,0.0,0.0,0.2,0.5,2.3,0.7,0.3,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1078,24.0,192.0,2.5,49.0,13.0,1049.0,3.0,0.0,60.2,1.0,6.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,1.2,1.4,0.0,0.1,0.0,0.0,0.2,0.8,0.7,0.0,8,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1079,33.0,190.0,0.9,1.0,3.0,609.0,0.0,0.0,87.3,0.0,6.46,0.0,0.0,0.0,0.0,0.0,0.9,0.0,0.5,0.2,0.0,4.6,0.2,0.3,0.0,0.0,0.0,0.8,0.0,0.3,0.1,0.0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1080,21.0,186.0,180.0,49.0,2.0,2135.0,8.0,7.0,87.8,4.0,7.26,0.0,0.0,0.1,0.0,0.1,0.1,0.1,1.1,0.1,0.0,0.6,2.1,1.0,0.1,0.2,0.0,0.9,0.2,1.7,1.2,0.2,5,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1081,24.0,187.0,15.0,25.0,0.0,1208.0,0.0,0.0,64.9,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.8,0.1,0.2,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,3,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0
1082,26.0,180.0,60.0,25.0,3.0,2606.0,2.0,3.0,88.6,3.0,6.89,0.0,0.0,0.0,0.0,0.1,0.2,0.3,0.9,0.1,0.0,1.8,0.6,0.7,0.0,0.0,0.0,0.6,0.2,1.3,0.4,0.1,4,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0
1083,25.0,170.0,90.0,61.0,7.0,2187.0,15.0,2.0,78.9,4.0,6.91,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.2,0.2,0.8,0.1,0.4,0.0,0.0,0.2,1.5,1.1,0.2,4,0,1,0,0,0,1,0,1,0,1,0,0,0,1,0
1084,27.0,187.0,0.6,1.0,11.0,197.0,0.0,0.0,80.2,0.0,6.08,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.0,0.2,0.3,0.1,0.0,0.0,0.0,0.2,0.0,0.9,0.3,0.0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0
1085,22.0,189.0,0.3,13.0,2.0,210.0,0.0,0.0,67.8,0.0,6.42,0.0,0.0,0.0,0.0,0.0,0.2,0.4,0.8,0.0,0.0,0.2,0.4,1.0,0.0,0.0,0.0,0.8,0.0,0.8,0.2,0.0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1086,23.0,193.0,3.0,1.0,0.0,2520.0,0.0,0.0,70.1,1.0,6.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1087,29.0,180.0,0.3,25.0,2.0,7.0,0.0,0.0,50.0,0.0,5.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
1088,28.0,179.0,1.8,13.0,8.0,259.0,0.0,0.0,78.0,0.0,6.32,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.5,0.3,0.0,0.3,0.4,0.8,0.0,0.0,0.0,0.3,0.1,1.4,0.4,0.0,3,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1089,35.0,186.0,0.9,1.0,6.0,2221.0,12.0,0.0,67.5,1.0,6.73,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.2,0.1,0.0,0.7,1.7,1.5,0.1,0.3,0.0,0.0,0.6,2.7,1.1,0.2,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1090,23.0,188.0,8.0,49.0,6.0,1833.0,1.0,2.0,79.7,1.0,6.74,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.4,0.2,0.0,4.7,0.5,0.6,0.0,0.0,0.0,1.1,0.0,0.3,0.0,0.1,5,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1091,34.0,174.0,1.2,1.0,1.0,2186.0,0.0,1.0,90.3,0.0,6.67,0.0,0.0,0.0,0.0,0.0,0.4,0.3,0.4,0.3,0.0,2.0,0.5,0.7,0.0,0.0,0.0,1.5,0.0,0.8,0.4,0.0,7,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1092,29.0,178.0,12.0,37.0,0.0,1768.0,0.0,3.0,86.8,1.0,6.62,0.0,0.0,0.0,0.0,0.1,0.2,0.0,0.9,0.1,0.0,1.0,0.9,0.4,0.0,0.0,0.0,0.5,0.0,1.0,0.7,0.0,2,0,1,0,0,0,1,0,1,1,0,0,0,1,0,0
1093,33.0,176.0,10.0,1.0,11.0,1590.0,1.0,1.0,87.5,2.0,6.53,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.7,0.1,0.0,0.9,0.4,0.7,0.0,0.0,0.0,0.7,0.0,0.5,0.2,0.0,4,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
1094,26.0,178.0,170.0,49.0,0.0,2467.0,22.0,3.0,85.0,7.0,7.65,0.0,0.0,0.1,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,1.1,0.8,0.0,0.6,0.1,0.0,1.3,2.4,1.4,0.3,5,0,1,0,0,0,1,0,1,1,0,0,0,0,1,0
1095,26.0,191.0,12.0,49.0,1.0,2080.0,2.0,0.0,90.5,0.0,6.59,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.2,0.4,0.0,3.2,0.6,0.9,0.0,0.0,0.0,1.2,0.0,0.6,0.3,0.2,9,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0
1096,17.0,180.0,180.0,13.0,3.0,2452.0,6.0,12.0,78.3,9.0,7.94,0.1,0.0,0.2,0.0,0.1,0.0,0.0,0.4,0.1,0.0,0.1,1.8,0.9,0.0,0.1,0.1,0.4,0.4,3.0,1.4,0.1,3,0,1,0,0,1,0,0,1,1,0,0,0,0,1,0
1097,33.0,190.0,1.0,1.0,1.0,2521.0,3.0,2.0,76.7,2.0,6.83,0.0,0.0,0.0,0.0,0.1,0.8,0.1,0.3,0.1,0.0,6.1,0.2,0.7,0.0,0.1,0.0,1.0,0.0,0.3,0.0,0.0,3,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
1098,24.0,189.0,2.5,13.0,0.0,540.0,0.0,0.0,54.7,2.0,7.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1099,24.0,190.0,15.0,61.0,4.0,2136.0,2.0,0.0,87.4,0.0,6.52,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,0.1,0.0,3.1,0.1,0.6,0.0,0.0,0.0,0.6,0.1,0.3,0.0,0.0,3,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1100,25.0,191.0,30.0,49.0,1.0,2450.0,1.0,1.0,86.6,1.0,6.8,0.0,0.0,0.0,0.0,0.0,0.4,0.1,0.3,0.2,0.0,5.0,0.3,0.8,0.0,0.0,0.0,1.0,0.0,0.6,0.3,0.0,6,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1
1101,30.0,190.0,3.5,25.0,0.0,2560.0,3.0,0.0,76.5,1.0,6.88,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.8,0.3,0.0,1.8,1.2,2.4,0.0,0.1,0.0,1.4,0.0,1.3,0.7,0.1,10,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1102,33.0,173.0,3.5,1.0,6.0,1929.0,1.0,4.0,89.8,0.0,6.7,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.5,0.1,0.0,1.0,1.1,0.9,0.0,0.0,0.0,0.6,0.1,1.1,0.4,0.0,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1103,23.0,185.0,7.0,37.0,11.0,1669.0,1.0,1.0,83.3,2.0,6.51,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.4,0.2,0.0,1.0,0.2,1.3,0.0,0.0,0.0,1.0,0.1,0.7,0.2,0.0,7,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
1104,30.0,175.0,3.5,25.0,1.0,2518.0,1.0,4.0,81.7,2.0,6.85,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.1,0.0,0.9,1.4,1.2,0.0,0.0,0.0,0.7,0.0,1.6,0.5,0.0,4,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1105,30.0,173.0,1.5,1.0,1.0,2423.0,0.0,0.0,80.0,1.0,6.4,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.6,0.1,0.0,2.3,0.9,0.4,0.0,0.0,0.0,1.0,0.1,1.0,0.2,0.0,2,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1106,31.0,176.0,2.0,13.0,2.0,2502.0,5.0,3.0,77.7,3.0,6.73,0.0,0.0,0.0,0.0,0.1,0.0,0.4,0.9,0.2,0.0,0.9,1.1,0.5,0.0,0.1,0.0,0.7,0.3,1.1,1.1,0.0,5,0,1,0,0,1,0,0,1,1,0,0,0,0,0,0
1107,24.0,192.0,5.0,61.0,1.0,1097.0,0.0,0.0,67.9,1.0,6.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,1.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,2,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1108,39.0,172.0,5.0,1.0,16.0,1492.0,2.0,4.0,91.2,1.0,6.8,0.0,0.0,0.0,0.0,0.1,0.2,0.1,0.3,0.2,0.0,0.4,0.5,0.6,0.0,0.0,0.0,0.8,0.1,0.7,0.3,0.0,7,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0
1109,22.0,185.0,18.0,49.0,5.0,1579.0,1.0,1.0,84.5,1.0,6.62,0.0,0.0,0.0,0.0,0.0,0.1,0.0,1.0,0.1,0.0,0.6,0.6,0.5,0.0,0.0,0.0,0.5,0.1,1.2,0.6,0.0,3,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0
1110,31.0,180.0,1.5,13.0,11.0,1422.0,5.0,2.0,65.5,0.0,6.25,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.2,0.0,0.4,1.2,0.6,0.0,0.2,0.0,0.1,0.5,1.6,0.7,0.1,4,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1111,20.0,178.0,1.5,13.0,6.0,110.0,1.0,0.0,91.1,0.0,6.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.3,0.0,0.0,0.1,0.0,0.0,0.3,0.3,0.0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0
1112,27.0,169.0,1.5,37.0,17.0,751.0,2.0,1.0,85.3,0.0,6.39,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.4,0.1,0.0,0.5,1.1,0.5,0.0,0.0,0.0,0.2,0.0,0.7,0.5,0.0,2,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1113,26.0,178.0,2.5,37.0,6.0,1304.0,0.0,0.0,90.0,0.0,6.55,0.0,0.0,0.0,0.0,0.0,0.3,0.0,0.5,0.3,0.0,0.8,0.6,0.7,0.0,0.0,0.0,1.1,0.0,0.4,0.5,0.0,6,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1114,24.0,171.0,6.0,1.0,3.0,2209.0,1.0,0.0,72.8,1.0,6.4,0.0,0.0,0.0,0.0,0.0,0.3,0.3,1.3,0.2,0.0,1.8,0.6,1.7,0.0,0.0,0.0,1.0,0.0,1.2,0.5,0.0,8,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0
1115,25.0,191.0,6.0,1.0,1.0,2616.0,3.0,0.0,85.1,1.0,6.8,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.4,0.3,0.0,6.4,0.9,1.0,0.0,0.1,0.0,1.0,0.0,0.5,0.0,0.1,8,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1116,34.0,184.0,1.0,25.0,2.0,1758.0,2.0,1.0,81.0,0.0,6.97,0.0,0.0,0.0,0.0,0.0,1.0,0.1,0.6,0.0,0.0,6.4,0.6,0.5,0.0,0.0,0.0,1.4,0.0,0.4,0.2,0.1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
1117,17.0,191.0,5.0,13.0,0.0,244.0,0.0,0.0,92.5,0.0,6.68,0.0,0.0,0.0,0.0,0.0,0.3,0.0,1.3,0.7,0.0,1.3,1.0,1.3,0.0,0.0,0.0,0.3,0.0,0.7,0.7,0.0,2,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0
1118,29.0,182.0,0.9,13.0,10.0,102.0,0.0,0.0,83.3,0.0,5.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.2,0.1,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,1,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1119,21.0,172.0,30.0,37.0,3.0,1618.0,1.0,3.0,89.9,0.0,6.75,0.0,0.0,0.1,0.0,0.0,0.2,0.3,0.7,0.1,0.0,0.7,1.6,1.1,0.0,0.0,0.0,1.0,0.0,0.7,0.4,0.0,4,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1120,28.0,184.0,8.0,49.0,3.0,910.0,2.0,2.0,87.6,1.0,6.68,0.0,0.0,0.0,0.0,0.1,0.4,0.1,0.9,0.3,0.0,0.9,0.4,1.1,0.1,0.0,0.1,1.0,0.0,0.6,0.5,0.1,4,0,1,0,0,1,0,1,0,1,0,0,0,1,0,0
1121,32.0,187.0,15.0,37.0,0.0,497.0,0.0,0.0,90.1,0.0,6.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0
1122,34.0,188.0,1.8,1.0,2.0,2341.0,2.0,0.0,90.1,2.0,6.77,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.5,0.3,0.0,4.0,0.9,1.0,0.0,0.1,0.0,1.1,0.1,0.6,0.3,0.0,10,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1123,28.0,185.0,1.2,49.0,7.0,1185.0,1.0,2.0,66.8,0.0,6.36,0.0,0.0,0.0,0.0,0.1,0.1,0.0,0.8,0.2,0.0,0.5,1.3,0.6,0.0,0.0,0.0,0.1,0.2,1.9,1.1,0.1,5,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1124,30.0,184.0,28.0,25.0,5.0,2066.0,2.0,4.0,88.0,2.0,6.89,0.0,0.0,0.0,0.0,0.1,0.3,0.1,0.6,0.0,0.0,1.5,0.7,0.6,0.0,0.0,0.0,0.8,0.1,0.9,0.3,0.0,2,0,1,0,0,0,1,1,0,1,0,0,0,0,0,1
1125,28.0,185.0,3.0,25.0,6.0,462.0,0.0,0.0,88.5,0.0,6.05,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.3,0.3,0.1,2.5,0.8,0.7,0.0,0.0,0.0,0.5,0.0,0.4,0.3,0.0,5,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0
1126,21.0,177.0,1.5,1.0,9.0,1613.0,0.0,1.0,86.1,0.0,6.24,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.8,0.2,0.1,1.4,1.4,1.6,0.0,0.0,0.0,0.7,0.0,1.3,0.8,0.0,11,0,1,0,0,0,1,1,0,1,0,0,0,0,0,0
1127,33.0,189.0,0.8,1.0,0.0,2430.0,0.0,0.0,37.0,0.0,6.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1128,24.0,192.0,5.0,49.0,7.0,479.0,1.0,1.0,77.6,0.0,6.5,0.0,0.0,0.0,0.0,0.1,0.0,0.0,0.1,0.0,0.0,0.1,1.5,1.3,0.0,0.1,0.0,0.0,0.3,2.0,0.9,0.2,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0
1129,29.0,187.0,6.0,49.0,0.0,2405.0,2.0,0.0,85.8,0.0,6.65,0.0,0.0,0.0,0.0,0.0,0.7,0.3,0.4,0.1,0.0,5.9,0.4,0.5,0.0,0.1,0.0,0.6,0.0,0.4,0.0,0.0,4,0,1,0,0,0,1,0,0,1,0,1,0,0,0,0
1130,21.0,165.0,0.5,13.0,4.0,44.0,0.0,0.0,80.0,0.0,6.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.0,0.0,0.0,0.0,0.3,0.8,0.0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0
1131,26.0,181.0,60.0,25.0,2.0,2600.0,2.0,1.0,84.4,1.0,6.85,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.7,0.2,0.0,2.3,0.6,1.2,0.0,0.1,0.0,1.2,0.0,1.1,0.5,0.0,5,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0
1132,24.0,177.0,1.5,37.0,11.0,785.0,0.0,0.0,77.9,0.0,6.27,0.0,0.0,0.0,0.0,0.0,0.3,0.4,0.5,0.2,0.0,0.9,0.8,0.7,0.0,0.0,0.0,0.5,0.0,1.1,0.3,0.1,3,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0
